Date,px_SPY,px_QQQ,px_TLT,px_GLD,ret_SPY,ret_QQQ,ret_TLT,ret_GLD,w_ew_SPY,w_ew_QQQ,w_ew_TLT,w_ew_GLD,w_minvar_SPY,w_minvar_QQQ,w_minvar_TLT,w_minvar_GLD,w_rp_SPY,w_rp_QQQ,w_rp_TLT,w_rp_GLD,ret_ew,ret_minvar,ret_rp
2024-11-20,583.4072265625,500.4690246582031,86.25872039794922,244.6199951171875,0.00033886931512183693,-0.0005759707279378024,-0.0031971283592858724,0.005632045702723465,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.0005494539826554068,0.0003455066866520976,0.0030039599941874408
2024-11-21,586.5391235351562,502.269287109375,86.1919174194336,246.66000366210938,0.00536828621597607,0.0035971505976846174,-0.0007744489856496006,0.008339500390982302,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.004132622054748347,0.00465789069175352,0.006514801194964622
2024-11-22,588.3570556640625,503.0749816894531,86.23961639404297,249.83999633789062,0.0030994217707922544,0.0016041087933427178,0.0005534042638506431,0.012892210445830665,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.00453728631845407,0.0037979950182301303,0.008193211450915715
2024-11-25,590.352783203125,503.8706359863281,88.47217559814453,242.47999572753906,0.0033920346834457327,0.0015815819228437444,0.02588786102550178,-0.029458856541118794,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.0003506552726681156,0.003445384293696619,-0.01440901731988613
2024-11-26,593.435302734375,506.5760498046875,88.12872314453125,242.9499969482422,0.0052214872512752475,0.005369262713758927,-0.0038820391981011504,0.0019383092584315254,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.0021617550063411373,0.003277131124680911,0.0031306778953201905
2024-11-27,591.6371459960938,502.5875549316406,88.73934173583984,243.49000549316406,-0.0030300804990802677,-0.007873437511672021,0.006928712564088446,0.002222714763140843,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,-0.00043802267088075,-0.0007103772410926596,-0.0006208693843319471
2024-11-29,595.3125,507.0036926269531,89.65524291992188,245.58999633789062,0.006212175872964076,0.008786802721195919,0.010321252853198848,0.008624546377060671,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.008486194456104879,0.0071977240870610614,0.008122987881464476
2024-12-02,596.3795166015625,512.5238647460938,89.87066650390625,243.44000244140625,0.0017923638451442514,0.010887834150751008,0.0024027996240754135,-0.008754403389975018,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.0015821485574989136,0.0006738984703220487,-0.0024846184056703633
2024-12-03,596.6561279296875,514.0953979492188,89.09516906738281,243.92999267578125,0.0004638176201980926,0.0030662634683431556,-0.008629038447041326,0.002012776164397767,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,-0.0007715452985255777,-0.0009182313468772893,0.0014726600417206655
2024-12-04,600.3610229492188,520.451171875,90.05256652832031,244.6699981689453,0.00620943093702353,0.012363024355275476,0.01074578420984218,0.003033679807253664,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,0.008087979827348712,0.006620204033258003,0.00564571849098207
2024-12-05,599.3731079101562,519.0089111328125,90.2344741821289,242.86000061035156,-0.0016455349386431672,-0.0027711739739033625,0.0020200163173738073,-0.007397709454119217,0.25,0.25,0.25,0.25,0.7122596036780467,0.0,0.17175143330395845,0.1159889630179948,0.24218815078159012,0.170750456457019,0.03240614198162135,0.5546552507797695,-0.002448600512322985,-0.0016831600137217303,-0.004909425741686655
2024-12-06,600.50927734375,523.65380859375,90.36849212646484,242.9499969482422,0.0018955962798452575,0.008949552428298979,0.0014852188761629304,0.0003705687954560499,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0031752340949408042,0.0016482270160790154,0.0022408992618118107
2024-12-09,597.4168701171875,519.5758056640625,89.53556060791016,245.36000061035156,-0.005149641051743981,-0.007787593373260848,-0.00921705673022688,0.009919751769426055,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.0030586348464514135,-0.00417134699185559,-0.002735047826864266
2024-12-10,595.5594482421875,517.805419921875,89.11432647705078,248.58999633789062,-0.0031090884236926186,-0.0034073675542393156,-0.00470465732273706,0.01316431251835759,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.000485799804422149,-0.0016410502421824167,0.0004971692338772457
2024-12-11,600.1635131835938,527.0753784179688,88.27180480957031,250.9600067138672,0.007730655529007757,0.017902397579176332,-0.009454390789761957,0.009533812345188464,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.006428118665902649,0.0053903842282923805,0.00923248982526334
2024-12-12,597.0711059570312,523.673828125,87.19953918457031,247.27999877929688,-0.00515260784541649,-0.006453631553002159,-0.012147317337775188,-0.014663722649505995,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.009604319846424958,-0.007177189197518098,-0.008485558925220562
2024-12-13,596.9525756835938,527.68212890625,86.30915069580078,244.2899932861328,-0.00019851952682836682,0.0076541934425129465,-0.010210931125276934,-0.012091578404740733,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.0037117089035832718,-0.0029164318704465618,-0.0018507443800114978
2024-12-16,599.5015258789062,535.2811279296875,86.56765747070312,244.8800048828125,0.0042699375111894255,0.014400713246037533,0.002995125926026798,0.002415209844427002,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.00602024663192019,0.0038882581573057903,0.0065270136881584355
2024-12-17,597.0315551757812,532.923828125,86.7782974243164,243.94000244140625,-0.004120040728009644,-0.004403853754016751,0.0024332407710647708,-0.0038386247250202787,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.0024823196089954758,-0.003126211991047737,-0.0034600740385998235
2024-12-18,579.2379150390625,513.6975708007812,85.69318389892578,239.25999450683594,-0.02980351705443751,-0.03607693315546234,-0.012504434375853135,-0.01918507783771317,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.02439249060586654,-0.026146673255702597,-0.027264586767923513
2024-12-19,579.06005859375,511.4099426269531,84.39567565917969,239.60000610351562,-0.0003070524920670836,-0.004453258695115148,-0.015141323740246238,0.0014210967336203417,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.004620134548452032,-0.0023092322927193987,-0.002577260958150027
2024-12-20,586.01513671875,515.8758544921875,84.876220703125,242.10000610351562,0.012010978864421151,0.008732547987421624,0.005693953395028428,0.010434056495473909,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.009217884185586278,0.010916356311531579,0.010074435045639483
2024-12-23,589.5244140625,520.90185546875,84.09772491455078,240.9600067138672,0.0059883732072167906,0.009742655975845116,-0.009172130687783553,-0.004708795377563968,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0004625257794285964,0.0026380046390860014,0.0029472904830304663
2024-12-24,596.0769653320312,527.9652099609375,84.45333099365234,241.44000244140625,0.011114978639097606,0.013559856656358615,0.004228486317113589,0.001992014086009908,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0077238339246449295,0.009146938424027785,0.008930362314607879
2024-12-26,596.1166381835938,527.6065673828125,84.40528869628906,243.07000732421875,6.655659230236921e-05,-0.000679292065762338,-0.0005688620780024412,0.006751179863859091,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0013923955780991704,0.0006725246613088603,0.0013760070552274507
2024-12-27,589.8416137695312,520.593017578125,83.71326446533203,241.39999389648438,-0.010526504398841952,-0.013293143486591052,-0.008198825472265137,-0.0068705038771271765,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.00972224430870633,-0.00980140051573804,-0.01019400372270806
2024-12-30,583.110595703125,513.669189453125,84.38605499267578,240.6300048828125,-0.011411568647030523,-0.013299886650824932,0.008036844956898825,-0.0031896811646235923,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.004966072876395056,-0.007689203347503359,-0.007995826991867048
2024-12-31,580.9891357421875,509.3056945800781,83.934326171875,242.1300048828125,-0.0036381776914539143,-0.008494756864223185,-0.005353121683908446,0.006233636577161361,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.002813104915606046,-0.002857566257418277,-0.0028319763282498548
2025-01-02,579.5617065429688,508.3094482421875,84.16500091552734,245.4199981689453,-0.002456894821957878,-0.0019560871761153953,0.00274827658924659,0.013587714119632333,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0029807521777014123,-1.1999806966840089e-05,0.002016108603722454
2025-01-03,586.8081665039062,516.6279907226562,83.89588165283203,243.49000549316406,0.0125033449917904,0.016365114811923265,-0.0031975198689229156,-0.007864039973028869,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.00445172499044047,0.008061569238379513,0.007147074143796876
2025-01-06,590.1885375976562,522.5655517578125,83.52106475830078,243.19000244140625,0.005760606765051746,0.011492913937649396,-0.004467643549921463,-0.0012320959587239777,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,0.0028884452985139253,0.0035237029074161315,0.004654829906168346
2025-01-07,583.5170288085938,513.2407836914062,82.57915496826172,244.55999755859375,-0.011304029753303357,-0.017844207363151843,-0.011277511760234726,0.005633435188264313,0.25,0.25,0.25,0.25,0.748200308075755,0.0,0.1471600873269295,0.10463960459731543,0.38153560397318675,0.2790575418950237,0.1026253408862104,0.23678151324557914,-0.008698078422106403,-0.009527797728761108,-0.009115915643177921
2025-01-08,584.3695068359375,513.3304443359375,82.68488311767578,245.86000061035156,0.001460930847355657,0.00017469508928424915,0.0012803249131660976,0.005315681488123669,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0020579080844824182,0.0018377124451797728,0.0019961960027539073
2025-01-10,575.4476928710938,505.2809143066406,82.13703155517578,248.2100067138672,-0.015267418748713957,-0.015680990905789782,-0.006625776585065801,0.009558310004399662,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.00700396905879247,-0.01073004688313722,-0.0066267352817700725
2025-01-13,576.3399047851562,503.656982421875,82.10820770263672,245.74000549316406,0.0015504657071625516,-0.003213918908839153,-0.00035092396198543874,-0.009951255605703757,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.0029914081923414493,-0.00018565680285411086,-0.0027516460330910494
2025-01-14,577.1329345703125,503.1788330078125,81.9736557006836,247.02999877929688,0.0013759758409437328,-0.000949355277004793,-0.0016387156134307634,0.005249423200524461,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0010093320377581594,0.0013242604298421305,0.0009732101992758361
2025-01-15,587.6310424804688,514.7550659179688,83.3864974975586,248.8800048828125,0.01819010366818219,0.023006200083890427,0.01723531523388222,0.007488993695735191,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.016480153170422507,0.016716601398354226,0.01618250473373077
2025-01-16,586.5008544921875,511.14874267578125,83.65560913085938,250.60000610351562,-0.0019232952423864358,-0.007005901410132465,0.003227280691441292,0.006910965874952435,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0003022624784687067,5.269633724314701e-05,0.0008483493732989423
2025-01-17,592.3892822265625,519.776123046875,83.79978942871094,249.27000427246094,0.01003993035862405,0.01687841454119754,0.001723498272853785,-0.005307269747253374,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0058336433563555,0.0067170903269826495,0.005040125572284117
2025-01-21,597.811767578125,522.8246459960938,84.54945373535156,253.1300048828125,0.009153584499674627,0.005865069236633325,0.008945897260020708,0.01548521901629396,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.009862442503155655,0.009890903120709563,0.01002408893939727
2025-01-22,601.1723022460938,529.5093383789062,84.10733795166016,254.42999267578125,0.005621392635984934,0.012785725451172514,-0.005229079126581659,0.005135652699768123,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.004578422915085978,0.003672833973926455,0.003564352259912076
2025-01-23,604.4535522460938,530.6350708007812,83.45378112792969,254.07000732421875,0.005458085789615819,0.002125991630896218,-0.007770508966840617,-0.0014148699521492336,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.0004003253746194535,0.002315192615145958,-0.0008729349309261719
2025-01-24,602.68896484375,527.6364135742188,83.82860565185547,255.64999389648438,-0.0029193101699653834,-0.005651072444264216,0.0044914025327527085,0.006218705580030903,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0005349313746385032,-0.0005126898937483948,0.0010569208775306111
2025-01-27,594.1636962890625,512.2744750976562,84.81855773925781,252.99000549316406,-0.01414538684460187,-0.029114629091840816,0.011809239575255148,-0.0104048052682425,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.01046389540735751,-0.009169366649502178,-0.00818181223050289
2025-01-28,599.26904296875,519.8458251953125,84.76090240478516,255.17999267578125,0.008592491785637035,0.014779869905118481,-0.0006797490550345398,0.008656417783572623,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0078372576048234,0.006985873211779907,0.006964605737088783
2025-01-29,596.58251953125,518.8695678710938,84.58789825439453,254.1999969482422,-0.00448300053043138,-0.0018779747319350726,-0.002041084338206156,-0.0038404097330004827,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.003060617333393273,-0.00397932885032022,-0.003092008272102392
2025-01-30,599.784423828125,521.0811767578125,84.90506744384766,258.04998779296875,0.005367076962615069,0.004262359991149545,0.00374958115757007,0.01514551884715587,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0071311342396226385,0.0062799940671837765,0.0070691432949539085
2025-01-31,596.5924682617188,520.3240356445312,84.34761810302734,258.55999755859375,-0.005321838046466132,-0.001453019504546682,-0.006565560308741114,0.0019763991077348386,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.0028410046880047723,-0.004646826417001278,-0.003175515988296138
2025-02-03,592.57763671875,516.1597290039062,85.03437042236328,259.94000244140625,-0.006729604808231482,-0.008003294784309944,0.008141929016858507,0.005337271410283728,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.00031342479134979784,-0.0026661573639207782,0.0005049764025303386
2025-02-04,596.5527954101562,522.495849609375,85.2947998046875,262.5,0.00670824959480032,0.01227550358819407,0.0030626366847978925,0.00984841707528572,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0079737017357695,0.006457103533740583,0.0074256777867618695
2025-02-05,598.9714965820312,524.8668823242188,86.70304107666016,264.1300048828125,0.004054462891607269,0.004537897701228477,0.016510282868326343,0.006209542410714253,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.007828046467969085,0.006486463790668485,0.00845394223016448
2025-02-06,601.0533447265625,527.6065673828125,86.66446685791016,263.42999267578125,0.0034757048647742206,0.005219771242685134,-0.0004449004126152456,-0.0026502562908058414,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,0.0014000798510095669,0.0020447176155730757,0.0011113789194370275
2025-02-07,595.5515747070312,520.95166015625,86.10501861572266,263.8999938964844,-0.009153546965176895,-0.012613389669454134,-0.006455335877214141,0.0017841598670260694,0.25,0.25,0.25,0.25,0.7037247295230502,0.0,0.17411409781838433,0.12216117265856552,0.26202372659493706,0.1889994403794103,0.3033783555289693,0.2455984774966833,-0.006609528161204775,-0.007347587283055182,-0.006302592312055788
2025-02-10,599.5960693359375,527.2578125,85.84459686279297,268.3699951171875,0.006791174435053504,0.012105062381140286,-0.00302446660039557,0.016938239196991,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.008202502353197305,0.0063217102820178695,0.007309746903897684
2025-02-11,600.0521240234375,526.0025634765625,85.2947998046875,267.3900146484375,0.0007606031974243255,-0.0023807120419624406,-0.006404562176280271,-0.0036516022155236305,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.002919068309085504,-0.0012904337158175737,-0.003258875528393182
2025-02-12,598.1190795898438,526.3113403320312,84.1373291015625,267.6700134277344,-0.003221460863486958,0.0005870253814503901,-0.013570237643741878,0.0010471549570203464,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.003789379542189525,-0.004578352803632152,-0.00468764717187092
2025-02-13,604.4337158203125,533.8828735351562,85.53592681884766,270.30999755859375,0.010557490048300977,0.014386034696399319,0.016622796708900767,0.009862831092105617,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.01285728813642667,0.011625393854811844,0.01297100012956311
2025-02-14,604.4039916992188,536.1243896484375,85.98927307128906,266.2900085449219,-4.917680849980677e-05,0.004198516611778169,0.005300068278929482,-0.014871773334245608,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.001355591313009441,-0.0012512205462719792,-0.0016001707044909332
2025-02-18,606.1784057617188,537.3397216796875,84.97649383544922,270.70001220703125,0.0029358079808696758,0.0022668844296507284,-0.01177797182911644,0.01656090548123368,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.0024964065156594106,0.00214658040240108,0.0018184921058127202
2025-02-19,607.6058959960938,537.4891967773438,85.08259582519531,270.8500061035156,0.0023549011657404417,0.00027817615490821623,0.0012486039957302353,0.000554096378723612,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.0011089444237756263,0.0018693124759920476,0.001152152235761347
2025-02-20,605.078125,535.2077026367188,85.40089416503906,270.989990234375,-0.004160214725944633,-0.004244725576447506,0.0037410511134110536,0.0005168326664386491,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.001036764130635609,-0.0019268980811883234,-0.0004032173912097163
2025-02-21,594.7288208007812,524.0997314453125,86.43295288085938,270.739990234375,-0.017104079244673942,-0.020754505468965512,0.012084870139952297,-0.0009225433005247696,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.0066740644685529815,-0.009019159997286948,-0.004108258232016717
2025-02-24,592.0225219726562,517.9131469726562,86.68374633789062,272.2099914550781,-0.004550475331733694,-0.011804212254784896,0.0029015953831514896,0.005429568123388684,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.0020058810199946042,-0.0016039396100953464,-0.0007676679291286459
2025-02-25,589.0783081054688,511.3878479003906,88.17879486083984,268.6199951171875,-0.004973145037417193,-0.012599214965690275,0.01724716092820411,-0.013188334192659745,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.003378383316890776,-0.0019163548507771504,-0.0014717134912120046
2025-02-26,589.3756103515625,512.6231689453125,88.69963836669922,269.0299987792969,0.0005046905343533137,0.0024156245597031223,0.005906675257711935,0.0015263333689308212,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.002588330930174798,0.001703283703014597,0.002832877385961862
2025-02-27,579.9680786132812,498.3869323730469,88.07269287109375,264.92999267578125,-0.01596186128684496,-0.027771348301630083,-0.007068185475723965,-0.015239958822878874,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.01651033847176947,-0.014133382889425094,-0.015020140141173205
2025-02-28,589.018798828125,506.2572326660156,89.15296173095703,263.2699890136719,0.015605548906216127,0.015791546250008448,0.01226565039227756,-0.006265820058134697,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.00934923137259186,0.011660029778086948,0.008677723333958528
2025-03-03,578.69921875,495.17901611328125,89.56903839111328,266.739990234375,-0.017519950294720976,-0.021882584263330007,0.004666997619348523,0.013180390342641513,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.005388786649015237,-0.008598375975346271,-0.0029578874497303916
2025-03-04,571.8492431640625,493.6846923828125,88.46601104736328,269.05999755859375,-0.01183684954808395,-0.003017744455728111,-0.012314828467103855,0.008697635934455272,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.004617946634115161,-0.008831202198763726,-0.00489759755786043
2025-03-05,577.995361328125,500.1203918457031,87.75965881347656,269.6199951171875,0.010747794523703114,0.013036052286385713,-0.00798444764858397,0.0020813110966888537,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.004470177564548428,0.005818451748170808,0.0028614833554693768
2025-03-06,567.7352905273438,486.36236572265625,87.46937561035156,268.25,-0.01775113000423656,-0.02750942842436921,-0.0033077066051722115,-0.005081207410422395,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,-0.013412368111050094,-0.01304701298478249,-0.011462378937036789
2025-03-07,570.9173583984375,489.9388732910156,87.18879699707031,268.3900146484375,0.005604844236718254,0.0073535861744673525,-0.0032077354082318266,0.0005219558189655249,0.25,0.25,0.25,0.25,0.6557819342280482,0.0,0.19334683678513212,0.1508712289868197,0.2365435759131224,0.17601229560353784,0.31771056182727314,0.26973356665606657,0.002568162705479826,0.0031340982160608876,0.0017417690676197156
